file_name,name,name_readable
144839.jpg,yaourt-yahourt-yogourt-ou-yoghourt-natural,"Yaourt, yahourt, yogourt ou yoghourt, natural"
013768.jpg,water,Water
013768.jpg,ristretto-with-caffeine,"Ristretto, with caffeine"
144840.jpg,egg,Egg
144840.jpg,mayonnaise,Mayonnaise
144841.jpg,apple,Apple
013771.jpg,egg-scrambled-prepared,"Egg, scrambled, prepared"
013777.jpg,bread-white,"Bread, white"
144853.jpg,red-cabbage,Red cabbage
144853.jpg,bread-whole-wheat,"Bread, whole wheat"
144853.jpg,cheese,Cheese
013782.jpg,bread-white,"Bread, white"
013784.jpg,water,Water
013785.jpg,coffee-with-caffeine,"Coffee, with caffeine"
013786.jpg,croissant,Croissant
144858.jpg,rice,Rice
144858.jpg,mixed-vegetables,Mixed vegetables
144858.jpg,sauce-soya,"Sauce, soya"
144860.jpg,rice,Rice
144860.jpg,mixed-vegetables,Mixed vegetables
144860.jpg,sauce-sweet-salted-asian,"Sauce, sweet-salted (asian)"
144865.jpg,apple,Apple
013800.jpg,apple,Apple
144873.jpg,cheesecake,Cheesecake
144874.jpg,witloof-chicory,Witloof chicory
013804.jpg,coffee-with-caffeine,"Coffee, with caffeine"
144878.jpg,frying-sausage,Frying sausage
144878.jpg,ketchup,Ketchup
144881.jpg,lasagne-meat-prepared,"Lasagne, meat, prepared"
013812.jpg,water,Water
013814.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
013814.jpg,soft-cheese,Soft cheese
013814.jpg,rice,Rice
013814.jpg,salami,Salami
013815.jpg,water,Water
013816.jpg,water,Water
013817.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
144889.jpg,carrot-raw,"Carrot, raw"
144891.jpg,rice,Rice
013821.jpg,bread-wholemeal,"Bread, wholemeal"
013821.jpg,soft-cheese,Soft cheese
013821.jpg,walnut,Walnut
013821.jpg,sauce-pesto,"Sauce, pesto"
013821.jpg,broccoli,Broccoli
013821.jpg,carrot-raw,"Carrot, raw"
013821.jpg,fennel,Fennel
013821.jpg,red-cabbage,Red cabbage
013822.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
013822.jpg,cottage-cheese,Cottage cheese
013822.jpg,balsamic-salad-dressing,Balsamic salad dressing
013824.jpg,bread-wholemeal,"Bread, wholemeal"
013824.jpg,mixed-vegetables,Mixed vegetables
013824.jpg,sauce-pesto,"Sauce, pesto"
144896.jpg,bread-white,"Bread, white"
144896.jpg,butter,Butter
144899.jpg,omelette-plain,"Omelette, plain"
013829.jpg,processed-meat-charcuterie,"Processed meat, Charcuterie"
013830.jpg,bread-white,"Bread, white"
013831.jpg,swiss-chard,Swiss chard
013831.jpg,pasta-spaghetti,"Pasta, spaghetti"
013831.jpg,carrot-raw,"Carrot, raw"
144905.jpg,tea,Tea
013835.jpg,salad-rocket,"Salad, rocket"
144911.jpg,water,Water
013840.jpg,pasta-noodles,"Pasta, noodles"
013841.jpg,orange,Orange
013843.jpg,tea,Tea
013844.jpg,chicken-breast,"Chicken, breast"
013844.jpg,sauce-savoury,Sauce (savoury)
013844.jpg,potatoes-au-gratin-dauphinois-prepared,"Potatoes au gratin, dauphinois, prepared"
013845.jpg,fruit-salad,Fruit salad
013845.jpg,cake-oblong,Cake (oblong)
144918.jpg,hamburger-bread-meat-ketchup,"Hamburger (Bread, meat, ketchup)"
144918.jpg,chips-french-fries,"Chips, french fries"
144918.jpg,bacon-frying,"Bacon, frying"
144918.jpg,onion,Onion
144918.jpg,processed-cheese,Processed cheese
013848.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
013849.jpg,rice,Rice
013849.jpg,broccoli,Broccoli
013849.jpg,carrot-raw,"Carrot, raw"
013849.jpg,cauliflower,Cauliflower
013850.jpg,espresso-with-caffeine,"Espresso, with caffeine"
013851.jpg,chocolate,Chocolate
144921.jpg,egg-scrambled-prepared,"Egg, scrambled, prepared"
144921.jpg,leek,Leek
013853.jpg,thickened-cream-35,Thickened cream (> 35%)
144924.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
013855.jpg,water,Water
013859.jpg,coffee-with-caffeine,"Coffee, with caffeine"
013860.jpg,water,Water
144932.jpg,bread-wholemeal,"Bread, wholemeal"
144932.jpg,peanut-butter,Peanut butter
013861.jpg,sandwich-ham-cheese-and-butter,"Sandwich (ham, cheese and butter)"
144935.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
013866.jpg,dark-chocolate,Dark chocolate
013867.jpg,water,Water
144938.jpg,orange,Orange
013869.jpg,tea,Tea
144942.jpg,walnut,Walnut
013873.jpg,apple,Apple
013878.jpg,spring-roll-fried,Spring roll (fried)
013879.jpg,biscuits,Biscuits
013880.jpg,wine-white,"Wine, white"
144951.jpg,salami,Salami
144953.jpg,bread,Bread
144953.jpg,fresh-cheese,Fresh cheese
144954.jpg,bread-whole-wheat,"Bread, whole wheat"
144954.jpg,butter,Butter
144954.jpg,emmental-cheese,Emmental cheese
013884.jpg,cucumber,Cucumber
013881.jpg,coffee-decaffeinated,"Coffee, decaffeinated"
144955.jpg,bread-whole-wheat,"Bread, whole wheat"
144955.jpg,peanut-butter,Peanut butter
013887.jpg,bread-whole-wheat,"Bread, whole wheat"
013889.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
013890.jpg,focaccia,Focaccia
013891.jpg,witloof-chicory,Witloof chicory
013891.jpg,french-beans,French beans
144961.jpg,orange,Orange
144965.jpg,balsamic-salad-dressing,Balsamic salad dressing
013894.jpg,avocado,Avocado
013895.jpg,pizza-margherita-baked,"Pizza, Margherita, baked"
013895.jpg,mozzarella,Mozzarella
013895.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
013896.jpg,apple-pie,Apple pie
013899.jpg,orange,Orange
144972.jpg,lasagne-vegetable-prepared,"Lasagne, vegetable, prepared"
013901.jpg,potatoes-steamed,Potatoes steamed
013901.jpg,cheese-for-raclette,Cheese for raclette
144974.jpg,eggplant,Eggplant
144974.jpg,tomato-raw,"Tomato, raw "
013904.jpg,birchermuesli-prepared-no-sugar-added,"Birchermüesli, prepared, no sugar added"
144976.jpg,mandarine,Mandarine
013906.jpg,green-asparagus,Green asparagus
013906.jpg,ham-turkey,"Ham, turkey"
144978.jpg,mango,Mango
144981.jpg,water,Water
144982.jpg,braided-white-loaf,Braided white loaf
144984.jpg,water-with-lemon-juice,Water with lemon juice
144986.jpg,apple,Apple
144991.jpg,coffee-with-caffeine,"Coffee, with caffeine"
013920.jpg,mustard,Mustard
013920.jpg,bread-whole-wheat,"Bread, whole wheat"
013920.jpg,cucumber-pickled,"Cucumber, pickled "
013920.jpg,ham-cooked,"Ham, cooked"
144993.jpg,bread-whole-wheat,"Bread, whole wheat"
144993.jpg,hazelnut-chocolate-spread-nutella-ovomaltine-caotina,"Hazelnut-chocolate spread(Nutella, Ovomaltine, Caotina)"
144994.jpg,apple,Apple
013923.jpg,rice-noodles-vermicelli,Rice noodles/vermicelli
013923.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
013924.jpg,wine-red,"Wine, red"
144995.jpg,espresso-with-caffeine,"Espresso, with caffeine"
144996.jpg,juice-orange,"Juice, orange"
145010.jpg,quinoa,Quinoa
145012.jpg,carrot-raw,"Carrot, raw"
145015.jpg,bread-spelt,"Bread, spelt"
145015.jpg,egg,Egg
145017.jpg,water,Water
013948.jpg,sauce-carbonara,"Sauce, carbonara"
013948.jpg,pasta-spaghetti,"Pasta, spaghetti"
145021.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
145021.jpg,balsamic-salad-dressing,Balsamic salad dressing
013958.jpg,meat-terrine-pate,"Meat terrine, paté"
013958.jpg,cucumber-pickled,"Cucumber, pickled "
013958.jpg,bread-whole-wheat,"Bread, whole wheat"
013958.jpg,salami,Salami
013959.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
013959.jpg,tomato-raw,"Tomato, raw "
013959.jpg,onion,Onion
145031.jpg,lemon-cake,Lemon Cake
013961.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
145034.jpg,walnut,Walnut
013963.jpg,lasagne-vegetable-prepared,"Lasagne, vegetable, prepared"
145036.jpg,egg,Egg
145036.jpg,chinese-cabbage,Chinese cabbage
145036.jpg,cucumber,Cucumber
145036.jpg,wienerli-swiss-sausage,Wienerli (Swiss sausage)
145041.jpg,rice,Rice
145041.jpg,egg,Egg
145043.jpg,mushroom,Mushroom
145043.jpg,zucchini,Zucchini
145043.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
145053.jpg,milk,Milk
145059.jpg,gluten-free-bread,Gluten-free bread
145060.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
013989.jpg,mixed-vegetables,Mixed vegetables
013989.jpg,couscous,Couscous
013989.jpg,chickpeas,Chickpeas
013993.jpg,wine-red,"Wine, red"
145065.jpg,bread-wholemeal,"Bread, wholemeal"
145065.jpg,lentils,Lentils
145065.jpg,hummus,Hummus
145065.jpg,sun-dried-tomatoe,Sun-dried tomatoe
145067.jpg,soup-pumpkin,"Soup, pumpkin"
013997.jpg,bread-white,"Bread, white"
013998.jpg,glucose-drink-50g,Glucose drink 50g
145079.jpg,milk,Milk
014016.jpg,espresso-with-caffeine,"Espresso, with caffeine"
014016.jpg,bread-wholemeal,"Bread, wholemeal"
014017.jpg,cappuccino,Cappuccino
145092.jpg,bread-french-white-flour,"Bread, French (white flour)"
145092.jpg,tomato-raw,"Tomato, raw "
014025.jpg,water,Water
014026.jpg,glucose-drink-50g,Glucose drink 50g
145097.jpg,bread-whole-wheat,"Bread, whole wheat"
145097.jpg,ham,Ham
145097.jpg,cheese,Cheese
145097.jpg,egg,Egg
014028.jpg,coffee-with-caffeine,"Coffee, with caffeine"
014029.jpg,bread-white,"Bread, white"
145100.jpg,chicken-wing,"Chicken, wing"
014031.jpg,brioche,Brioche
014031.jpg,dark-chocolate,Dark chocolate
014030.jpg,tea,Tea
014035.jpg,roll-with-pieces-of-chocolate,Roll with pieces of chocolate
145108.jpg,pasta-in-butterfly-form-farfalle,"Pasta in butterfly form, farfalle"
145108.jpg,mixed-vegetables,Mixed vegetables
145109.jpg,pasta-in-butterfly-form-farfalle,"Pasta in butterfly form, farfalle"
145109.jpg,peas,Peas
145113.jpg,orange,Orange
145114.jpg,orange,Orange
014045.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
014045.jpg,coffee-with-caffeine,"Coffee, with caffeine"
014049.jpg,bread-white,"Bread, white"
014049.jpg,cheese,Cheese
145124.jpg,tea,Tea
145129.jpg,bread-sourdough,"Bread, sourdough"
145130.jpg,bread-sourdough,"Bread, sourdough"
145130.jpg,hummus,Hummus
145132.jpg,lemon-cake,Lemon Cake
145138.jpg,bread-wholemeal,"Bread, wholemeal"
145138.jpg,fresh-cheese,Fresh cheese
145138.jpg,peanut-butter,Peanut butter
145140.jpg,rice,Rice
145140.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
145140.jpg,peanut,Peanut
014069.jpg,soft-cheese,Soft cheese
014069.jpg,bread-wholemeal,"Bread, wholemeal"
014071.jpg,bread-wholemeal,"Bread, wholemeal"
014071.jpg,hard-cheese,Hard cheese
145144.jpg,hard-cheese,Hard cheese
145144.jpg,bread-whole-wheat,"Bread, whole wheat"
145144.jpg,butter,Butter
014073.jpg,orange,Orange
145146.jpg,pasta-linguini-parpadelle-tagliatelle,"Pasta, linguini, parpadelle, Tagliatelle"
014077.jpg,rice,Rice
014077.jpg,falafel-balls,Falafel (balls)
014077.jpg,chili-con-carne-prepared,"Chili con carne, prepared"
014077.jpg,hummus,Hummus
014077.jpg,chicken-leg,"Chicken, leg"
014079.jpg,bread-white,"Bread, white"
014081.jpg,pasta-linguini-parpadelle-tagliatelle,"Pasta, linguini, parpadelle, Tagliatelle"
014081.jpg,sauce-cream,"Sauce, cream"
014081.jpg,salad-rocket,"Salad, rocket"
014082.jpg,water,Water
014085.jpg,water,Water
145157.jpg,bread-wholemeal,"Bread, wholemeal"
145157.jpg,kolhrabi,Kolhrabi
145157.jpg,cucumber-pickled,"Cucumber, pickled "
145158.jpg,bread-black,"Bread, black"
145158.jpg,onion,Onion
145158.jpg,kolhrabi,Kolhrabi
145159.jpg,strawberries,Strawberries
145159.jpg,meringue,Meringue
014089.jpg,chips-french-fries,"Chips, french fries"
014089.jpg,hamburger-bread-meat-ketchup,"Hamburger (Bread, meat, ketchup)"
145165.jpg,pasta-penne,"Pasta, penne"
145165.jpg,tomato-sauce,Tomato sauce
145165.jpg,black-olives,Black olives
014095.jpg,spring-roll-fried,Spring roll (fried)
014095.jpg,fish-crunchies-battered,Fish crunchies (battered)
014098.jpg,fruit-salad,Fruit salad
014098.jpg,cake-oblong,Cake (oblong)
014099.jpg,cheese-for-raclette,Cheese for raclette
014099.jpg,cucumber-pickled,"Cucumber, pickled "
014099.jpg,pearl-onions,Pearl onions
014101.jpg,cauliflower,Cauliflower
014101.jpg,mushrooms,Mushrooms
014102.jpg,coffee-with-caffeine,"Coffee, with caffeine"
014104.jpg,witloof-chicory,Witloof chicory
014104.jpg,french-beans,French beans
014104.jpg,carrot-raw,"Carrot, raw"
145176.jpg,water,Water
014106.jpg,mushrooms,Mushrooms
014106.jpg,sauce-savoury,Sauce (savoury)
014107.jpg,potatoes-steamed,Potatoes steamed
014109.jpg,spring-roll-fried,Spring roll (fried)
014109.jpg,chicken,Chicken
145182.jpg,bread-white,"Bread, white"
145182.jpg,hazelnut-chocolate-spread-nutella-ovomaltine-caotina,"Hazelnut-chocolate spread(Nutella, Ovomaltine, Caotina)"
145182.jpg,jam,Jam
014114.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
014114.jpg,balsamic-salad-dressing,Balsamic salad dressing
014115.jpg,curry-vegetarian,"Curry, vegetarian"
014115.jpg,shrimp-prawn-large,Shrimp / prawn (large)
014116.jpg,thickened-cream-35,Thickened cream (> 35%)
014116.jpg,strawberries,Strawberries
145193.jpg,bread-wholemeal-toast,"Bread, wholemeal toast"
145193.jpg,butter,Butter
145193.jpg,jam,Jam
014122.jpg,coffee-with-caffeine,"Coffee, with caffeine"
014125.jpg,espresso-with-caffeine,"Espresso, with caffeine"
014126.jpg,orange,Orange
014126.jpg,apple,Apple
014128.jpg,pasta-linguini-parpadelle-tagliatelle,"Pasta, linguini, parpadelle, Tagliatelle"
145201.jpg,tea-green,"Tea, green"
014130.jpg,salt-cake-vegetables-filled,"Salt cake (vegetables, filled)"
145203.jpg,tomato-raw,"Tomato, raw "
014132.jpg,bread-white,"Bread, white"
014132.jpg,quiche-with-cheese-baked-with-puff-pastry,"Quiche, with cheese, baked, with puff pastry"
145208.jpg,pasta-penne,"Pasta, penne"
014138.jpg,cottage-cheese,Cottage cheese
014138.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
014138.jpg,balsamic-salad-dressing,Balsamic salad dressing
014139.jpg,ristretto-with-caffeine,"Ristretto, with caffeine"
014140.jpg,water,Water
014141.jpg,coffee-with-caffeine,"Coffee, with caffeine"
145213.jpg,bread-wholemeal,"Bread, wholemeal"
145213.jpg,cucumber-pickled,"Cucumber, pickled "
145213.jpg,hummus,Hummus
145213.jpg,kolhrabi,Kolhrabi
145213.jpg,onion,Onion
145213.jpg,sun-dried-tomatoe,Sun-dried tomatoe
145213.jpg,margarine,Margarine
145218.jpg,bread-wholemeal,"Bread, wholemeal"
145218.jpg,jam,Jam
145218.jpg,fresh-cheese,Fresh cheese
145222.jpg,tuna-in-oil-drained,"Tuna, in oil, drained"
145222.jpg,celery,Celery
145226.jpg,water,Water
014164.jpg,chocolate,Chocolate
145236.jpg,soup-pumpkin,"Soup, pumpkin"
145238.jpg,water,Water
145244.jpg,apple,Apple
145246.jpg,apple,Apple
014188.jpg,bacon-frying,"Bacon, frying"
014188.jpg,beef-filet,"Beef, filet"
145266.jpg,chips-french-fries,"Chips, french fries"
145266.jpg,hamburger-bread-meat-ketchup,"Hamburger (Bread, meat, ketchup)"
145266.jpg,cheese,Cheese
014196.jpg,banana,Banana
145269.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
145269.jpg,egg,Egg
145269.jpg,tomato-raw,"Tomato, raw "
014199.jpg,brownie,Brownie
014201.jpg,wine-red,"Wine, red"
014202.jpg,apple-pie,Apple pie
145275.jpg,bread-whole-wheat,"Bread, whole wheat"
145275.jpg,butter,Butter
145275.jpg,cheese,Cheese
014205.jpg,bread-white,"Bread, white"
014205.jpg,sun-dried-tomatoe,Sun-dried tomatoe
014205.jpg,artichoke,Artichoke
014205.jpg,pistachio,Pistachio
145280.jpg,fresh-cheese,Fresh cheese
145280.jpg,bread-whole-wheat,"Bread, whole wheat"
014211.jpg,beer,Beer
014213.jpg,chicken-breast,"Chicken, breast"
014213.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
014224.jpg,pasta-linguini-parpadelle-tagliatelle,"Pasta, linguini, parpadelle, Tagliatelle"
014224.jpg,mashed-potatoes-prepared-with-full-fat-milk-with-butter,"Mashed potatoes, prepared, with full fat milk, with butter"
014225.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
014228.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
145302.jpg,pasta-spaghetti,"Pasta, spaghetti"
145302.jpg,bolognaise-sauce,Bolognaise sauce
145309.jpg,banana,Banana
145309.jpg,milk-chocolate,Milk chocolate
014238.jpg,mixed-nuts,Mixed nuts
145311.jpg,water-with-lemon-juice,Water with lemon juice
014243.jpg,mayonnaise,Mayonnaise
014243.jpg,beef,Beef
014253.jpg,tomato-raw,"Tomato, raw "
014261.jpg,rice,Rice
145333.jpg,bread-wholemeal,"Bread, wholemeal"
145333.jpg,beetroot-raw,"Beetroot, raw"
014263.jpg,omelette-plain,"Omelette, plain"
014263.jpg,chorizo,Chorizo
014263.jpg,tomato-raw,"Tomato, raw "
014263.jpg,bread-white,"Bread, white"
145334.jpg,egg,Egg
145334.jpg,gluten-free-bread,Gluten-free bread
014266.jpg,mango,Mango
014272.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
014272.jpg,mixed-vegetables,Mixed vegetables
014272.jpg,french-salad-dressing,French salad dressing
014273.jpg,wine-red,"Wine, red"
014274.jpg,bread-white,"Bread, white"
014277.jpg,dark-chocolate,Dark chocolate
145349.jpg,pasta-spaghetti,"Pasta, spaghetti"
145349.jpg,tomato-sauce,Tomato sauce
014283.jpg,beer,Beer
014285.jpg,mayonnaise,Mayonnaise
014285.jpg,chips-french-fries,"Chips, french fries"
145358.jpg,lemon-cake,Lemon Cake
014287.jpg,pasta-noodles,"Pasta, noodles"
014290.jpg,lemon,Lemon
014290.jpg,oil-vinegar-salad-dressing,Oil & vinegar salad dressing
014291.jpg,bread-sourdough,"Bread, sourdough"
014291.jpg,butter,Butter
014292.jpg,potatoes-steamed,Potatoes steamed
014292.jpg,sour-cream,Sour cream
014292.jpg,bouquet-garni,Bouquet garni
014293.jpg,fish,Fish
145363.jpg,meat-balls,Meat balls
145363.jpg,beans-white,"Beans, white"
145363.jpg,salad-rocket,"Salad, rocket"
145363.jpg,tomato-raw,"Tomato, raw "
145363.jpg,tomato-sauce,Tomato sauce
145366.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
145366.jpg,salad-dressing,Salad dressing
145369.jpg,water,Water
145374.jpg,tea,Tea
014303.jpg,mayonnaise,Mayonnaise
014310.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
014310.jpg,parmesan,Parmesan
145388.jpg,crisps,Crisps
145390.jpg,ham-raw,"Ham, raw"
014323.jpg,water,Water
145397.jpg,bread-whole-wheat,"Bread, whole wheat"
145397.jpg,hummus,Hummus
145400.jpg,bread-whole-wheat,"Bread, whole wheat"
145400.jpg,peanut-butter,Peanut butter
014331.jpg,bread-wholemeal,"Bread, wholemeal"
145409.jpg,pumpkin-seeds,Pumpkin seeds
014344.jpg,bread-white,"Bread, white"
014344.jpg,butter,Butter
014346.jpg,water,Water
145418.jpg,tiramisu,Tiramisu
145420.jpg,coffee-with-caffeine,"Coffee, with caffeine"
145423.jpg,coffee-with-caffeine,"Coffee, with caffeine"
014353.jpg,roll-of-half-white-or-white-flour-with-large-void,"Roll of half-white or white flour, with large void"
014356.jpg,croissant,Croissant
145438.jpg,juice-orange,"Juice, orange"
014373.jpg,coffee-with-caffeine,"Coffee, with caffeine"
014374.jpg,fruit-salad,Fruit salad
014374.jpg,coffee-with-caffeine,"Coffee, with caffeine"
014374.jpg,croissant-with-chocolate-filling,Croissant with chocolate filling
014374.jpg,tea,Tea
014374.jpg,birchermuesli-prepared-no-sugar-added,"Birchermüesli, prepared, no sugar added"
145447.jpg,bread-whole-wheat,"Bread, whole wheat"
145447.jpg,butter,Butter
145447.jpg,honey,Honey
145448.jpg,bread-whole-wheat,"Bread, whole wheat"
145448.jpg,butter,Butter
145448.jpg,jam,Jam
014383.jpg,coffee-with-caffeine,"Coffee, with caffeine"
014384.jpg,bread-white,"Bread, white"
145455.jpg,juice-orange,"Juice, orange"
145460.jpg,egg-scrambled-prepared,"Egg, scrambled, prepared"
145460.jpg,braided-white-loaf,Braided white loaf
014390.jpg,milk,Milk
145463.jpg,jam,Jam
145464.jpg,tomme,Tomme
145465.jpg,blue-mould-cheese,Blue mould cheese
145465.jpg,braided-white-loaf,Braided white loaf
145465.jpg,gruyere,Gruyère
145466.jpg,omelette-plain,"Omelette, plain"
145466.jpg,carrot-raw,"Carrot, raw"
014395.jpg,milk,Milk
145468.jpg,salad-rocket,"Salad, rocket"
145468.jpg,bulgur,Bulgur
145468.jpg,mixed-vegetables,Mixed vegetables
014397.jpg,sandwich-ham-cheese-and-butter,"Sandwich (ham, cheese and butter)"
014398.jpg,waffle,Waffle
145471.jpg,bread-toast,"Bread, toast"
145471.jpg,beetroot-steamed-without-addition-of-salt,"Beetroot, steamed, without addition of salt"
145471.jpg,salad-rocket,"Salad, rocket"
014400.jpg,espresso-with-caffeine,"Espresso, with caffeine"
145472.jpg,risotto-with-mushrooms-cooked,"Risotto, with mushrooms, cooked"
145469.jpg,bread-toast,"Bread, toast"
145473.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
145473.jpg,balsamic-salad-dressing,Balsamic salad dressing
014411.jpg,bread-french-white-flour,"Bread, French (white flour)"
145483.jpg,soup-of-lentils-dahl-dhal,"Soup of lentils, Dahl (Dhal)"
145483.jpg,tomato-raw,"Tomato, raw "
014412.jpg,processed-meat-charcuterie,"Processed meat, Charcuterie"
014414.jpg,fajita-bread-only,Fajita (bread only)
014414.jpg,mixed-vegetables,Mixed vegetables
014415.jpg,fruit-salad,Fruit salad
014415.jpg,pie-apricot-baked-with-cake-dough,"Pie, apricot, baked, with cake dough"
145495.jpg,lemon-cake,Lemon Cake
145496.jpg,tart,Tart
014426.jpg,bread-wholemeal,"Bread, wholemeal"
014426.jpg,chickpeas,Chickpeas
014426.jpg,mixed-vegetables,Mixed vegetables
014426.jpg,hard-cheese,Hard cheese
014426.jpg,walnut,Walnut
014427.jpg,caprese-salad-tomato-mozzarella,Caprese salad (Tomato Mozzarella)
014427.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
145499.jpg,apple,Apple
